Episode,AvgReward,WinRate,Epsilon
6900,632.925,62.0,0.30405784685043896
7000,546.925,59.0,0.2988280223618769
7100,602.35,63.0,0.29338924294132934
7200,718.5,68.0,0.28830753051572416
7300,834.65,69.0,0.2835420121769349
7400,555.75,64.0,0.2790320579019363
7500,687.65,67.0,0.2742501084598127
7600,622.85,61.0,0.26948019147527214
7700,745.0,70.0,0.26485469976056614
7800,501.575,66.0,0.26053712104759597
7900,872.4,71.0,0.25599707807655375
8000,674.8,63.0,0.25187768306127095
8100,850.4,69.0,0.24774176941027254
8200,508.425,62.0,0.24363249069405984
8300,759.5,64.0,0.23964653255827667
8400,775.95,72.0,0.23592846158484482
8500,735.8,68.0,0.23213751607447541
8600,649.55,64.0,0.22828118316203977
8700,676.35,63.0,0.22473350498679467
8800,795.65,69.0,0.22103393457039416
8900,743.0,63.0,0.21764723575633477
9000,1005.2,69.0,0.21401567205911737
9100,943.825,71.0,0.21055908161652676
9200,909.8,71.0,0.20706535374015755
9300,518.25,67.0,0.2040630577623489
9400,778.825,69.0,0.20090673313026725
9500,455.75,63.0,0.19780029206498428
9600,622.9,67.0,0.1945263703385009
9700,649.575,72.0,0.19152296271584912
9800,743.3,65.0,0.18830508205464358
9900,761.75,71.0,0.18570209220531414
10000,895.55,75.0,0.18294851986333316
10100,804.55,78.0,0.1801857119616153
10200,618.35,62.0,0.17750581668218096
10300,862.85,72.0,0.17501853228518227
10400,1077.025,69.0,0.17220035900666392
10500,633.7,78.0,0.169936445853156
10600,839.2,71.0,0.1675027790265821
10700,804.25,70.0,0.16515303520145808
10800,797.425,70.0,0.1627262129599274
10900,810.225,68.0,0.16033950090575708
11000,804.9,76.0,0.15797092572099147
11100,1096.7,73.0,0.15561094213371376
11200,975.05,71.0,0.15321993310045653
11300,877.6,73.0,0.1510648090273143
11400,736.9,71.0,0.1488854376482383
11500,653.05,68.0,0.14681113170221363
11600,1021.55,77.0,0.1446666699896078
11700,1113.75,76.0,0.14269012909008738
11800,1080.7,71.0,0.14067321366801405
11900,949.85,70.0,0.13860266929095127
12000,1095.55,81.0,0.13677876809933576
12100,938.025,72.0,0.1350349190594916
12200,728.4,65.0,0.13310974676668014
12300,910.5,67.0,0.13129316848875544
12400,803.6,73.0,0.12960381227412973
12500,1097.65,79.0,0.12792618126944527
12600,775.65,70.0,0.12623052588166533
12700,684.05,64.0,0.12454194481448107
12800,949.1,70.0,0.12285433120355117
12900,1187.1,78.0,0.12122628948407355
13000,1142.15,79.0,0.11971824056429037
13100,941.95,74.0,0.11824894558178467
13200,631.55,71.0,0.11687745966616378
13300,896.5,74.0,0.11539605820779046
13400,941.95,71.0,0.11394107682023456
13500,831.05,73.0,0.1125810167050828
13600,1220.2,78.0,0.11129890529306825
13700,924.975,75.0,0.11004306078688816
13800,836.2,72.0,0.10887767488495259
13900,1045.8,78.0,0.10763107879448167
14000,849.85,76.0,0.10641087644010536
14100,870.35,76.0,0.1052662262241207
14200,1039.45,77.0,0.1040690527668176
14300,1328.9,83.0,0.10288194544081036
14400,894.4,75.0,0.10179854109059487
14500,931.3,74.0,0.10074748117114844
14600,1053.65,76.0,0.09972272065101076
14700,672.5,73.0,0.09873327124452425
14800,725.9,68.0,0.09772054340814565
14900,983.575,75.0,0.09660752387269886
15000,919.25,75.0,0.09567092973181542
15100,1077.4,78.0,0.09477553894414927
15200,780.975,73.0,0.09385821237321912
15300,1131.725,80.0,0.09290815858222834
15400,941.7,77.0,0.09196189667961557
15500,1427.9,86.0,0.09110221383271894
15600,658.625,70.0,0.09021588169291865
15700,1078.1,73.0,0.08927397102626708
15800,947.45,74.0,0.08838481676252807
15900,721.75,73.0,0.08754957217217309
16000,952.5,72.0,0.08671414064742271
16100,924.5,68.0,0.08589729644050773
16200,1079.35,79.0,0.08517592798481446
16300,902.85,71.0,0.08439330710657604
16400,1199.45,77.0,0.08360792776732764
16500,874.375,72.0,0.08289964885435919
16600,1148.05,82.0,0.08216767237057604
16700,912.2,75.0,0.0814614184678787
16800,862.5,70.0,0.08078605982977692
16900,893.45,77.0,0.08013423752361767
17000,1202.875,75.0,0.07941374213201804
17100,882.2,73.0,0.07882842802784137
17200,887.1,72.0,0.07823498987690125
17300,1081.525,75.0,0.07762889055784
17400,974.1,76.0,0.07701688347847528
17500,945.95,75.0,0.07647396996004886
17600,1264.975,80.0,0.07587201763849648
17700,991.45,76.0,0.07530651783761128
17800,1030.0,84.0,0.07478062219380428
17900,1055.8,81.0,0.07424625044477859
18000,729.8,67.0,0.0737423882552279
18100,909.95,71.0,0.07317703654955902
18200,1328.05,80.0,0.07268178057996255
18300,979.925,75.0,0.07218823036592255
18400,713.75,73.0,0.07172713596454731
18500,970.075,75.0,0.07127987913252118
18600,1249.55,83.0,0.0708126710139749
18700,863.85,73.0,0.07034554531721036
18800,1202.325,80.0,0.06991079375820505
18900,766.325,73.0,0.06948533214032006
19000,859.475,75.0,0.0690975868587062
19100,1094.25,80.0,0.06864656570435602
19200,999.5,77.0,0.06822987960772774
19300,1305.0,84.0,0.06781715905115811
19400,1026.8,75.0,0.0674224914675775
19500,1040.2,79.0,0.06703997381283594
19600,1013.575,76.0,0.06664586745293552
19700,1145.05,79.0,0.06629180115423226
19800,864.775,76.0,0.06595005032813095
19900,1061.1,77.0,0.06559674103774868
